geoid_x,name,total_population,under_18_population,age_65_plus_population,asian_alone_population,black_alone_population,hispanic_or_latino_population,white_alone_population,median_household_income,households_total,households_no_vehicle,households_no_vehicle_pct,poverty_rate_pct,tract,block_group,pct_under_18,pct_65_plus,pct_hispanic,pct_asian,tract_geoid,geoid_y,food_biz_count,food_biz_per_1k,access_score,access_class,tract_lat,tract_lon
060855044181,Block Group 1; Census Tract 5044.18; Santa Clara County; California,986,164,201,403,0,436,180,94031,0,0,,,504418,1,16.6,20.4,44.2,40.9,06085504418,06085504418,20,5.06,7,underserved,37.4320219,-121.8806285
060855044182,Block Group 2; Census Tract 5044.18; Santa Clara County; California,2005,411,472,1278,57,424,205,161071,0,0,,,504418,2,20.5,23.5,21.1,63.7,06085504418,06085504418,20,5.06,7,underserved,37.4320219,-121.8806285
060855044183,Block Group 3; Census Tract 5044.18; Santa Clara County; California,960,153,67,464,22,444,49,130081,0,0,,,504418,3,15.9,7.0,46.2,48.3,06085504418,06085504418,20,5.06,7,underserved,37.4320219,-121.8806285
060855044211,Block Group 1; Census Tract 5044.21; Santa Clara County; California,1439,208,420,1097,0,279,74,232591,0,0,,,504421,1,14.5,29.2,19.4,76.2,06085504421,06085504421,18,3.32,4,moderate,37.4514096,-121.9009356
060855044212,Block Group 2; Census Tract 5044.21; Santa Clara County; California,1755,355,363,1283,25,173,254,158859,0,0,,,504421,2,20.2,20.7,9.9,73.1,06085504421,06085504421,18,3.32,4,moderate,37.4514096,-121.9009356
060855044213,Block Group 3; Census Tract 5044.21; Santa Clara County; California,2228,653,279,1677,225,83,231,153000,0,0,,,504421,3,29.3,12.5,3.7,75.3,06085504421,06085504421,18,3.32,4,moderate,37.4514096,-121.9009356
060855044221,Block Group 1; Census Tract 5044.22; Santa Clara County; California,1652,397,261,1293,23,231,44,100852,0,0,,,504422,1,24.0,15.8,14.0,78.3,06085504422,06085504422,30,8.72,7,underserved,37.4585779,-121.9069469
060855044222,Block Group 2; Census Tract 5044.22; Santa Clara County; California,1788,312,321,1467,2,71,140,184625,0,0,,,504422,2,17.4,18.0,4.0,82.0,06085504422,06085504422,30,8.72,7,underserved,37.4585779,-121.9069469
060855044231,Block Group 1; Census Tract 5044.23; Santa Clara County; California,2101,443,355,1194,69,337,387,181250,0,0,,,504423,1,21.1,16.9,16.0,56.8,06085504423,06085504423,0,0.0,4,moderate,37.4335965,-121.8706784
060855044241,Block Group 1; Census Tract 5044.24; Santa Clara County; California,741,48,229,484,0,105,157,185313,0,0,,,504424,1,6.5,30.9,14.2,65.3,06085504424,06085504424,8,1.61,7,underserved,37.4524963,-121.8635532
060855044242,Block Group 2; Census Tract 5044.24; Santa Clara County; California,1912,341,402,1105,11,325,381,122750,0,0,,,504424,2,17.8,21.0,17.0,57.8,06085504424,06085504424,8,1.61,7,underserved,37.4524963,-121.8635532
060855044243,Block Group 3; Census Tract 5044.24; Santa Clara County; California,1315,248,186,926,0,102,84,144097,0,0,,,504424,3,18.9,14.1,7.8,70.4,06085504424,06085504424,8,1.61,7,underserved,37.4524963,-121.8635532
060855044244,Block Group 4; Census Tract 5044.24; Santa Clara County; California,1006,174,131,573,0,332,251,153750,0,0,,,504424,4,17.3,13.0,33.0,57.0,06085504424,06085504424,8,1.61,7,underserved,37.4524963,-121.8635532
060855045051,Block Group 1; Census Tract 5045.05; Santa Clara County; California,806,74,280,686,26,94,0,141337,0,0,,,504505,1,9.2,34.7,11.7,85.1,06085504505,06085504505,15,1.29,5,moderate,37.4089281,-121.9019886
060855045052,Block Group 2; Census Tract 5045.05; Santa Clara County; California,2357,485,582,1475,44,107,707,-666666666,0,0,,,504505,2,20.6,24.7,4.5,62.6,06085504505,06085504505,15,1.29,5,moderate,37.4089281,-121.9019886
060855045053,Block Group 3; Census Tract 5045.05; Santa Clara County; California,1901,252,46,1602,0,255,15,210865,0,0,,,504505,3,13.3,2.4,13.4,84.3,06085504505,06085504505,15,1.29,5,moderate,37.4089281,-121.9019886
060855045054,Block Group 4; Census Tract 5045.05; Santa Clara County; California,6546,1310,43,4759,312,991,437,250001,0,0,,,504505,4,20.0,0.7,15.1,72.7,06085504505,06085504505,15,1.29,5,moderate,37.4089281,-121.9019886
060855045061,Block Group 1; Census Tract 5045.06; Santa Clara County; California,1708,532,126,1153,0,381,410,250001,0,0,,,504506,1,31.1,7.4,22.3,67.5,06085504506,06085504506,31,4.31,8,underserved,37.4503166,-121.9162075
060855045062,Block Group 2; Census Tract 5045.06; Santa Clara County; California,1324,355,59,789,0,385,150,180716,0,0,,,504506,2,26.8,4.5,29.1,59.6,06085504506,06085504506,31,4.31,8,underserved,37.4503166,-121.9162075
060855045063,Block Group 3; Census Tract 5045.06; Santa Clara County; California,2474,300,507,1943,43,249,272,76753,0,0,,,504506,3,12.1,20.5,10.1,78.5,06085504506,06085504506,31,4.31,8,underserved,37.4503166,-121.9162075
060855045064,Block Group 4; Census Tract 5045.06; Santa Clara County; California,1682,411,174,1486,13,97,86,238484,0,0,,,504506,4,24.4,10.3,5.8,88.3,06085504506,06085504506,31,4.31,8,underserved,37.4503166,-121.9162075
060855045071,Block Group 1; Census Tract 5045.07; Santa Clara County; California,1098,256,144,704,17,120,223,138400,0,0,,,504507,1,23.3,13.1,10.9,64.1,06085504507,06085504507,39,6.44,7,underserved,37.4358428,-121.9128553
060855045072,Block Group 2; Census Tract 5045.07; Santa Clara County; California,2258,716,208,1497,0,550,141,150938,0,0,,,504507,2,31.7,9.2,24.4,66.3,06085504507,06085504507,39,6.44,7,underserved,37.4358428,-121.9128553
060855045073,Block Group 3; Census Tract 5045.07; Santa Clara County; California,1099,133,308,926,19,169,76,170150,0,0,,,504507,3,12.1,28.0,15.4,84.3,06085504507,06085504507,39,6.44,7,underserved,37.4358428,-121.9128553
060855045074,Block Group 4; Census Tract 5045.07; Santa Clara County; California,1597,312,195,770,111,365,330,170865,0,0,,,504507,4,19.5,12.2,22.9,48.2,06085504507,06085504507,39,6.44,7,underserved,37.4358428,-121.9128553
060855045081,Block Group 1; Census Tract 5045.08; Santa Clara County; California,1784,0,26,143,160,927,503,-666666666,0,0,,,504508,1,0.0,1.5,52.0,8.0,06085504508,06085504508,10,2.59,4,moderate,37.4216684,-121.9105196
060855045082,Block Group 2; Census Tract 5045.08; Santa Clara County; California,2078,514,293,1447,46,355,299,186083,0,0,,,504508,2,24.7,14.1,17.1,69.6,06085504508,06085504508,10,2.59,4,moderate,37.4216684,-121.9105196
060855045091,Block Group 1; Census Tract 5045.09; Santa Clara County; California,4921,910,184,4266,51,79,238,181165,0,0,,,504509,1,18.5,3.7,1.6,86.7,06085504509,06085504509,30,6.1,2,well_served,37.4219626,-121.8902998
060855045101,Block Group 1; Census Tract 5045.10; Santa Clara County; California,1567,392,85,1360,54,134,77,119250,0,0,,,504510,1,25.0,5.4,8.6,86.8,06085504510,06085504510,78,20.0,7,underserved,37.4209203,-121.9012805
060855045102,Block Group 2; Census Tract 5045.10; Santa Clara County; California,2333,330,283,1791,0,187,353,173516,0,0,,,504510,2,14.1,12.1,8.0,76.8,06085504510,06085504510,78,20.0,7,underserved,37.4209203,-121.9012805
060855046011,Block Group 1; Census Tract 5046.01; Santa Clara County; California,1212,170,300,313,13,466,429,74250,0,0,,,504601,1,14.0,24.8,38.4,25.8,06085504601,06085504601,101,83.33,7,underserved,37.4428194,-122.0860254
060855046021,Block Group 1; Census Tract 5046.02; Santa Clara County; California,1542,255,207,286,33,900,372,121953,0,0,,,504602,1,16.5,13.4,58.4,18.5,06085504602,06085504602,129,83.66,5,moderate,37.4495304,-121.9940964
060855047001,Block Group 1; Census Tract 5047; Santa Clara County; California,845,381,3,59,30,173,398,194917,0,0,,,504700,1,45.1,0.4,20.5,7.0,06085504700,06085504700,0,0.0,4,moderate,37.41628,-122.050474
060855048021,Block Group 1; Census Tract 5048.02; Santa Clara County; California,1498,219,271,660,1,311,535,117010,0,0,,,504802,1,14.6,18.1,20.8,44.1,06085504802,06085504802,16,3.55,8,underserved,37.4003903,-121.9911751
060855048022,Block Group 2; Census Tract 5048.02; Santa Clara County; California,947,78,259,514,0,204,199,149688,0,0,,,504802,2,8.2,27.3,21.5,54.3,06085504802,06085504802,16,3.55,8,underserved,37.4003903,-121.9911751
060855048023,Block Group 3; Census Tract 5048.02; Santa Clara County; California,2061,307,197,799,10,637,477,106447,0,0,,,504802,3,14.9,9.6,30.9,38.8,06085504802,06085504802,16,3.55,8,underserved,37.4003903,-121.9911751
060855048051,Block Group 1; Census Tract 5048.05; Santa Clara County; California,3218,630,687,652,170,938,1501,148506,0,0,,,504805,1,19.6,21.3,29.1,20.3,06085504805,06085504805,9,1.21,8,underserved,37.4031701,-122.0033067
060855048052,Block Group 2; Census Tract 5048.05; Santa Clara County; California,1836,171,275,1039,0,400,372,114615,0,0,,,504805,2,9.3,15.0,21.8,56.6,06085504805,06085504805,9,1.21,8,underserved,37.4031701,-122.0033067
060855048053,Block Group 3; Census Tract 5048.05; Santa Clara County; California,2355,227,322,997,0,571,908,156318,0,0,,,504805,3,9.6,13.7,24.2,42.3,06085504805,06085504805,9,1.21,8,underserved,37.4031701,-122.0033067
060855048061,Block Group 1; Census Tract 5048.06; Santa Clara County; California,1386,208,257,291,0,511,439,111563,0,0,,,504806,1,15.0,18.5,36.9,21.0,06085504806,06085504806,9,3.27,7,underserved,37.3959386,-122.0017169
060855048062,Block Group 2; Census Tract 5048.06; Santa Clara County; California,1367,151,263,842,0,282,227,166912,0,0,,,504806,2,11.0,19.2,20.6,61.6,06085504806,06085504806,9,3.27,7,underserved,37.3959386,-122.0017169
060855048071,Block Group 1; Census Tract 5048.07; Santa Clara County; California,739,33,436,206,0,50,491,91458,0,0,,,504807,1,4.5,59.0,6.8,27.9,06085504807,06085504807,2,0.34,5,moderate,37.40117,-122.0157372
060855048072,Block Group 2; Census Tract 5048.07; Santa Clara County; California,3721,492,158,2619,80,199,799,250001,0,0,,,504807,2,13.2,4.2,5.3,70.4,06085504807,06085504807,2,0.34,5,moderate,37.40117,-122.0157372
060855048073,Block Group 3; Census Tract 5048.07; Santa Clara County; California,1460,75,52,980,0,185,295,231804,0,0,,,504807,3,5.1,3.6,12.7,67.1,06085504807,06085504807,2,0.34,5,moderate,37.40117,-122.0157372
060855048081,Block Group 1; Census Tract 5048.08; Santa Clara County; California,2111,465,327,639,58,932,403,117054,0,0,,,504808,1,22.0,15.5,44.1,30.3,06085504808,06085504808,5,2.37,11,highly_underserved,37.4010219,-122.02654
060855049021,Block Group 1; Census Tract 5049.02; Santa Clara County; California,764,153,10,279,29,87,290,157656,0,0,,,504902,1,20.0,1.3,11.4,36.5,06085504902,06085504902,4,0.91,8,underserved,37.39557,-121.9540658
060855049022,Block Group 2; Census Tract 5049.02; Santa Clara County; California,2092,512,271,1319,84,291,404,240250,0,0,,,504902,2,24.5,13.0,13.9,63.0,06085504902,06085504902,4,0.91,8,underserved,37.39557,-121.9540658
060855049023,Block Group 3; Census Tract 5049.02; Santa Clara County; California,1554,323,158,1256,0,68,206,236042,0,0,,,504902,3,20.8,10.2,4.4,80.8,06085504902,06085504902,4,0.91,8,underserved,37.39557,-121.9540658
060855049031,Block Group 1; Census Tract 5049.03; Santa Clara County; California,1483,94,22,932,0,472,123,172901,0,0,,,504903,1,6.3,1.5,31.8,62.8,06085504903,06085504903,20,3.83,2,well_served,37.3973289,-121.9464072
060855049032,Block Group 2; Census Tract 5049.03; Santa Clara County; California,2364,558,156,1693,0,186,480,250001,0,0,,,504903,2,23.6,6.6,7.9,71.6,06085504903,06085504903,20,3.83,2,well_served,37.3973289,-121.9464072
060855049033,Block Group 3; Census Tract 5049.03; Santa Clara County; California,1381,343,46,754,86,45,249,249408,0,0,,,504903,3,24.8,3.3,3.3,54.6,06085504903,06085504903,20,3.83,2,well_served,37.3973289,-121.9464072
060855050061,Block Group 1; Census Tract 5050.06; Santa Clara County; California,3033,377,27,2118,37,167,675,250001,0,0,,,505006,1,12.4,0.9,5.5,69.8,06085505006,06085505006,159,14.22,4,moderate,37.3935811,-121.9211348
060855050062,Block Group 2; Census Tract 5050.06; Santa Clara County; California,2893,368,80,2228,43,140,532,227148,0,0,,,505006,2,12.7,2.8,4.8,77.0,06085505006,06085505006,159,14.22,4,moderate,37.3935811,-121.9211348
060855050063,Block Group 3; Census Tract 5050.06; Santa Clara County; California,1030,76,61,938,0,0,64,250001,0,0,,,505006,3,7.4,5.9,0.0,91.1,06085505006,06085505006,159,14.22,4,moderate,37.3935811,-121.9211348
060855050064,Block Group 4; Census Tract 5050.06; Santa Clara County; California,2060,325,12,1631,0,70,313,122086,0,0,,,505006,4,15.8,0.6,3.4,79.2,06085505006,06085505006,159,14.22,4,moderate,37.3935811,-121.9211348
060855050065,Block Group 5; Census Tract 5050.06; Santa Clara County; California,2163,378,2,1767,0,71,333,244509,0,0,,,505006,5,17.5,0.1,3.3,81.7,06085505006,06085505006,159,14.22,4,moderate,37.3935811,-121.9211348
060855050071,Block Group 1; Census Tract 5050.07; Santa Clara County; California,885,99,252,374,26,224,251,140208,0,0,,,505007,1,11.2,28.5,25.3,42.3,06085505007,06085505007,36,8.52,4,moderate,37.3851644,-121.948078
060855050072,Block Group 2; Census Tract 5050.07; Santa Clara County; California,1548,298,247,593,100,427,404,165000,0,0,,,505007,2,19.3,16.0,27.6,38.3,06085505007,06085505007,36,8.52,4,moderate,37.3851644,-121.948078
060855050073,Block Group 3; Census Tract 5050.07; Santa Clara County; California,1790,383,263,820,27,560,400,176346,0,0,,,505007,3,21.4,14.7,31.3,45.8,06085505007,06085505007,36,8.52,4,moderate,37.3851644,-121.948078
060855050101,Block Group 1; Census Tract 5050.10; Santa Clara County; California,1812,479,196,1452,24,86,133,250001,0,0,,,505010,1,26.4,10.8,4.7,80.1,06085505010,06085505010,213,44.79,7,underserved,37.3997725,-121.9732045
060855050102,Block Group 2; Census Tract 5050.10; Santa Clara County; California,2029,383,207,1260,125,287,357,176094,0,0,,,505010,2,18.9,10.2,14.1,62.1,06085505010,06085505010,213,44.79,7,underserved,37.3997725,-121.9732045
060855050103,Block Group 3; Census Tract 5050.10; Santa Clara County; California,915,134,88,384,34,185,276,150588,0,0,,,505010,3,14.6,9.6,20.2,42.0,06085505010,06085505010,213,44.79,7,underserved,37.3997725,-121.9732045
060855050111,Block Group 1; Census Tract 5050.11; Santa Clara County; California,2249,442,102,1480,0,258,433,145888,0,0,,,505011,1,19.7,4.5,11.5,65.8,06085505011,06085505011,3,0.62,8,underserved,37.403787,-121.9576916
060855050112,Block Group 2; Census Tract 5050.11; Santa Clara County; California,1755,194,156,1085,17,263,407,218000,0,0,,,505011,2,11.1,8.9,15.0,61.8,06085505011,06085505011,3,0.62,8,underserved,37.403787,-121.9576916
060855050113,Block Group 3; Census Tract 5050.11; Santa Clara County; California,824,159,137,467,19,193,128,-666666666,0,0,,,505011,3,19.3,16.6,23.4,56.7,06085505011,06085505011,3,0.62,8,underserved,37.403787,-121.9576916
060855050121,Block Group 1; Census Tract 5050.12; Santa Clara County; California,2659,220,103,1552,23,202,872,218750,0,0,,,505012,1,8.3,3.9,7.6,58.4,06085505012,06085505012,12,4.51,2,well_served,37.4043782,-121.9465958
060855050131,Block Group 1; Census Tract 5050.13; Santa Clara County; California,1419,156,23,804,0,283,277,205455,0,0,,,505013,1,11.0,1.6,19.9,56.7,06085505013,06085505013,2,0.35,7,underserved,37.4073881,-121.9391312
060855050132,Block Group 2; Census Tract 5050.13; Santa Clara County; California,2765,189,109,1777,16,340,692,193620,0,0,,,505013,2,6.8,3.9,12.3,64.3,06085505013,06085505013,2,0.35,7,underserved,37.4073881,-121.9391312
060855050133,Block Group 3; Census Tract 5050.13; Santa Clara County; California,1453,132,0,1207,0,137,127,220625,0,0,,,505013,3,9.1,0.0,9.4,83.1,06085505013,06085505013,2,0.35,7,underserved,37.4073881,-121.9391312
060855050141,Block Group 1; Census Tract 5050.14; Santa Clara County; California,2605,666,57,1125,631,630,187,151000,0,0,,,505014,1,25.6,2.2,24.2,43.2,06085505014,06085505014,7,1.08,9,highly_underserved,37.4137914,-121.9573012
060855050142,Block Group 2; Census Tract 5050.14; Santa Clara County; California,1347,267,109,488,37,705,107,188464,0,0,,,505014,2,19.8,8.1,52.3,36.2,06085505014,06085505014,7,1.08,9,highly_underserved,37.4137914,-121.9573012
060855050143,Block Group 3; Census Tract 5050.14; Santa Clara County; California,2526,183,166,1897,58,57,337,159583,0,0,,,505014,3,7.2,6.6,2.3,75.1,06085505014,06085505014,7,1.08,9,highly_underserved,37.4137914,-121.9573012
060855050151,Block Group 1; Census Tract 5050.15; Santa Clara County; California,3536,569,70,2168,11,754,515,210765,0,0,,,505015,1,16.1,2.0,21.3,61.3,06085505015,06085505015,29,5.61,5,moderate,37.4161406,-121.9408683
060855050152,Block Group 2; Census Tract 5050.15; Santa Clara County; California,1633,252,223,299,11,1012,323,78906,0,0,,,505015,2,15.4,13.7,62.0,18.3,06085505015,06085505015,29,5.61,5,moderate,37.4161406,-121.9408683
060855051001,Block Group 1; Census Tract 5051; Santa Clara County; California,1438,191,248,651,13,625,93,58472,0,0,,,505100,1,13.3,17.2,43.5,45.3,06085505100,06085505100,108,27.05,9,highly_underserved,37.362814,-121.9239928
060855051002,Block Group 2; Census Tract 5051; Santa Clara County; California,47,0,0,0,0,0,47,-666666666,0,0,,,505100,2,0.0,0.0,0.0,0.0,06085505100,06085505100,108,27.05,9,highly_underserved,37.362814,-121.9239928
060855051003,Block Group 3; Census Tract 5051; Santa Clara County; California,2074,377,273,648,59,784,588,165938,0,0,,,505100,3,18.2,13.2,37.8,31.2,06085505100,06085505100,108,27.05,9,highly_underserved,37.362814,-121.9239928
060855051004,Block Group 4; Census Tract 5051; Santa Clara County; California,434,0,0,291,63,27,53,168306,0,0,,,505100,4,0.0,0.0,6.2,67.1,06085505100,06085505100,108,27.05,9,highly_underserved,37.362814,-121.9239928
060855052021,Block Group 1; Census Tract 5052.02; Santa Clara County; California,1521,246,323,577,17,273,535,100948,0,0,,,505202,1,16.2,21.2,17.9,37.9,06085505202,06085505202,111,13.42,8,underserved,37.3702943,-121.9606672
060855052022,Block Group 2; Census Tract 5052.02; Santa Clara County; California,3963,665,56,1735,0,1330,863,227092,0,0,,,505202,2,16.8,1.4,33.6,43.8,06085505202,06085505202,111,13.42,8,underserved,37.3702943,-121.9606672
060855052023,Block Group 3; Census Tract 5052.02; Santa Clara County; California,1074,230,124,406,0,573,81,162700,0,0,,,505202,3,21.4,11.5,53.4,37.8,06085505202,06085505202,111,13.42,8,underserved,37.3702943,-121.9606672
060855052024,Block Group 4; Census Tract 5052.02; Santa Clara County; California,1715,162,275,944,72,143,457,172759,0,0,,,505202,4,9.4,16.0,8.3,55.0,06085505202,06085505202,111,13.42,8,underserved,37.3702943,-121.9606672
060855052031,Block Group 1; Census Tract 5052.03; Santa Clara County; California,4947,201,102,1662,151,669,2463,141745,0,0,,,505203,1,4.1,2.1,13.5,33.6,06085505203,06085505203,44,7.69,8,underserved,37.3467177,-121.9327888
060855052032,Block Group 2; Census Tract 5052.03; Santa Clara County; California,778,128,155,38,99,240,331,113942,0,0,,,505203,2,16.5,19.9,30.8,4.9,06085505203,06085505203,44,7.69,8,underserved,37.3467177,-121.9327888
060855053011,Block Group 1; Census Tract 5053.01; Santa Clara County; California,1150,255,110,365,0,545,236,142788,0,0,,,505301,1,22.2,9.6,47.4,31.7,06085505301,06085505301,9,1.66,6,underserved,37.3678315,-121.9845986
